FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
upa.fid-26cf0271_15535a94121_3db8,62736,Surubim - PE - Surubim - PE - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PE,SURUBIM,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-35.756 -7.832)),0
upa.fid-26cf0271_15535a94121_3db9,62737,Campo Maior - PI - Campo Maior - PI - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PI,CAMPO MAIOR,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-42.169 -4.828)),0
upa.fid-26cf0271_15535a94121_3dba,62738,Colorado - PR - Colorado - PR - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PR,COLORADO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-51.973 -22.838)),0
upa.fid-26cf0271_15535a94121_3dbb,62739,Cornélio Procópio - PR - Cornélio Procópio - PR - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PR,CORNÉLIO PROCÓPIO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-50.647 -23.181)),0
upa.fid-26cf0271_15535a94121_3dbc,62740,Goioerê - PR - Goioerê - PR - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PR,GOIOERÊ,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-53.028 -24.185)),0
upa.fid-26cf0271_15535a94121_3dbd,62741,Guaíra - PR - Guaíra - PR - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PR,GUAÍRA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-54.256 -24.08)),0
upa.fid-26cf0271_15535a94121_3dbe,62742,Ibaiti - PR - Ibaiti - PR - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PR,IBAITI,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-50.188 -23.849)),0
upa.fid-26cf0271_15535a94121_3dbf,62743,Irati - PR - Irati - PR - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PR,IRATI,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-50.651 -25.467)),0
upa.fid-26cf0271_15535a94121_3dc0,62744,Marechal Cândido Rondon - PR - Marechal Cândido Rondon - PR - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PR,MARECHAL CÂNDIDO RONDON,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-54.057 -24.556)),0
upa.fid-26cf0271_15535a94121_3dc1,62745,Matinhos - PR - Matinhos - PR - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PR,MATINHOS,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-48.543 -25.818)),0
upa.fid-26cf0271_15535a94121_3dc2,62746,Medianeira - PR - Medianeira - PR - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PR,MEDIANEIRA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-54.094 -25.295)),0
upa.fid-26cf0271_15535a94121_3dc3,62748,Santo Antônio da Platina - PR - Santo Antônio da Platina - PR - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PR,SANTO ANTÔNIO DA PLATINA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-50.077 -23.295)),0
upa.fid-26cf0271_15535a94121_3dc4,62749,União da Vitória - PR - União da Vitória - PR - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PR,UNIÃO DA VITÓRIA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-51.086 -26.23)),0
upa.fid-26cf0271_15535a94121_3dc5,62750,Cachoeiras de Macacu - RJ - Cachoeiras de Macacu - RJ - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RJ,CACHOEIRAS DE MACACU,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-42.653 -22.463)),0
upa.fid-26cf0271_15535a94121_3dc6,62752,Niterói - RJ - Niterói - RJ - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RJ,NITERÓI,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-43.104 -22.883)),0
upa.fid-26cf0271_15535a94121_3dc7,62753,Niterói - RJ - Niterói - RJ - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RJ,NITERÓI,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-43.104 -22.883)),0
upa.fid-26cf0271_15535a94121_3dc8,62754,Valença - RJ - Valença - RJ - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RJ,VALENÇA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-43.7 -22.246)),0
upa.fid-26cf0271_15535a94121_3dc9,62755,Vassouras - RJ - Vassouras - RJ - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RJ,VASSOURAS,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-43.663 -22.404)),0
upa.fid-26cf0271_15535a94121_3dca,62756,Macau - RN - Macau - RN - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RN,MACAU,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-36.634 -5.115)),0
upa.fid-26cf0271_15535a94121_3dcb,62757,Santo Antônio - RN - Santo Antônio - RN - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RN,SANTO ANTÔNIO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-35.479 -6.311)),0
upa.fid-26cf0271_15535a94121_3dcc,62758,São José de Mipibu - RN - São José de Mipibu - RN - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RN,SÃO JOSÉ DE MIPIBU,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-35.238 -6.075)),0
upa.fid-26cf0271_15535a94121_3dcd,62759,Vilhena - RO - Vilhena - RO - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RO,VILHENA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-60.146 -12.741)),0
upa.fid-26cf0271_15535a94121_3dce,62760,Boa Vista - RR - Boa Vista - RR - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RR,BOA VISTA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-61.128 1.816)),0
upa.fid-26cf0271_15535a94121_3dcf,62761,Cachoeirinha - RS - Cachoeirinha - RS - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,CACHOEIRINHA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-51.094 -29.951)),0
upa.fid-26cf0271_15535a94121_3dd0,62762,Capão da Canoa - RS - Capão da Canoa - RS - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,CAPÃO DA CANOA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-50.03 -29.761)),0
upa.fid-26cf0271_15535a94121_3dd1,62763,Caxias do Sul - RS - Caxias do Sul - RS - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,CAXIAS DO SUL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-51.179 -29.168)),0
upa.fid-26cf0271_15535a94121_3dd2,62764,Estância Velha - RS - Estância Velha - RS - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,ESTÂNCIA VELHA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-51.174 -29.648)),0
upa.fid-26cf0271_15535a94121_3dd3,62765,Gravataí - RS - Gravataí - RS - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,GRAVATAÍ,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-50.992 -29.944)),0
upa.fid-26cf0271_15535a94121_3dd4,62766,Osório - RS - Osório - RS - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,OSÓRIO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-50.27 -29.887)),0
upa.fid-26cf0271_15535a94121_3dd5,62767,Panambi - RS - Panambi - RS - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,PANAMBI,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-53.502 -28.293)),0
upa.fid-26cf0271_15535a94121_3dd6,62768,Pelotas - RS - Pelotas - RS - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,PELOTAS,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-52.343 -31.772)),0
upa.fid-26cf0271_15535a94121_3dd7,62769,Porto Alegre - RS - Porto Alegre - RS - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,PORTO ALEGRE,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-51.23 -30.033)),0
upa.fid-26cf0271_15535a94121_3dd8,62770,Porto Alegre - RS - Porto Alegre - RS - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,PORTO ALEGRE,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-51.23 -30.033)),0
upa.fid-26cf0271_15535a94121_3dd9,62771,São Jerônimo - RS - São Jerônimo - RS - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,SÃO JERÔNIMO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-51.722 -29.959)),0
upa.fid-26cf0271_15535a94121_3dda,62772,Torres - RS - Torres - RS - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,TORRES,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-49.727 -29.335)),0
upa.fid-26cf0271_15535a94121_3ddb,62773,Garopaba - SC - Garopaba - SC - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SC,GAROPABA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-48.613 -28.023)),0
upa.fid-26cf0271_15535a94121_3ddc,62774,Jaraguá do Sul - SC - Jaraguá do Sul - SC - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SC,JARAGUÁ DO SUL,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-49.067 -26.486)),0
upa.fid-26cf0271_15535a94121_3ddd,62775,Joinville - SC - Joinville - SC - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SC,JOINVILLE,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-48.846 -26.304)),0
upa.fid-26cf0271_15535a94121_3dde,62776,Rio do Sul - SC - Rio do Sul - SC - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SC,RIO DO SUL,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-49.643 -27.214)),0
upa.fid-26cf0271_15535a94121_3ddf,62777,Aquidabã - SE - Aquidabã - SE - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SE,AQUIDABÃ,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-37.019 -10.281)),0
upa.fid-26cf0271_15535a94121_3de0,62778,Carmópolis - SE - Carmópolis - SE - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SE,CARMÓPOLIS,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-36.989 -10.648)),0
upa.fid-26cf0271_15535a94121_3de1,62779,Itaporanga D'Ajuda - SE - Itaporanga D'Ajuda - SE - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SE,ITAPORANGA D'AJUDA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-37.311 -10.998)),0
upa.fid-26cf0271_15535a94121_3de2,62780,Nossa Senhora das Dores - SE - Nossa Senhora das Dores - SE - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SE,NOSSA SENHORA DAS DORES,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-37.193 -10.492)),0
upa.fid-26cf0271_15535a94121_3de3,62781,Nossa Senhora do Socorro - SE - Nossa Senhora do Socorro - SE - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SE,NOSSA SENHORA DO SOCORRO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-37.126 -10.855)),0
upa.fid-26cf0271_15535a94121_3de4,62782,Pacatuba - SE - Pacatuba - SE - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SE,PACATUBA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-36.651 -10.453)),0
upa.fid-26cf0271_15535a94121_3de5,62783,São Cristóvão - SE - São Cristóvão - SE - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SE,SÃO CRISTÓVÃO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-37.206 -11.015)),0
upa.fid-26cf0271_15535a94121_3de6,62784,Umbaúba - SE - Umbaúba - SE - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SE,UMBAÚBA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-37.658 -11.383)),0
upa.fid-26cf0271_15535a94121_3de7,62785,Araraquara - SP - Araraquara - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,ARARAQUARA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-48.176 -21.794)),0
upa.fid-26cf0271_15535a94121_3de8,62786,Arujá - SP - Arujá - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,ARUJÁ,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.321 -23.396)),0
upa.fid-26cf0271_15535a94121_3de9,62787,Barueri - SP - Barueri - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,BARUERI,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.876 -23.511)),0
upa.fid-26cf0271_15535a94121_3dea,62788,Botucatu - SP - Botucatu - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,BOTUCATU,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-48.445 -22.886)),0
upa.fid-26cf0271_15535a94121_3deb,62789,Campinas - SP - Campinas - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,CAMPINAS,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-47.061 -22.906)),0
upa.fid-26cf0271_15535a94121_3dec,62790,Carapicuíba - SP - Carapicuíba - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,CARAPICUÍBA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.836 -23.523)),0
upa.fid-26cf0271_15535a94121_3ded,62791,Franco da Rocha - SP - Franco da Rocha - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,FRANCO DA ROCHA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.727 -23.322)),0
upa.fid-26cf0271_15535a94121_3dee,62792,Guaíra - SP - Guaíra - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,GUAÍRA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-48.311 -20.318)),0
upa.fid-26cf0271_15535a94121_3def,62793,Guarujá - SP - Guarujá - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,GUARUJÁ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.256 -23.993)),0
upa.fid-26cf0271_15535a94121_3df0,62794,Hortolândia - SP - Hortolândia - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,HORTOLÂNDIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-47.22 -22.858)),0
upa.fid-26cf0271_15535a94121_3df1,62796,Itapecerica da Serra - SP - Itapecerica da Serra - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,ITAPECERICA DA SERRA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-46.849 -23.717)),0
upa.fid-26cf0271_15535a94121_3df2,62797,Itapetininga - SP - Itapetininga - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,ITAPETININGA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-48.053 -23.592)),0
upa.fid-26cf0271_15535a94121_3df3,62798,Itu - SP - Itu - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,ITU,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-47.299 -23.264)),0
upa.fid-26cf0271_15535a94121_3df4,62799,Jundiaí - SP - Jundiaí - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,JUNDIAÍ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.884 -23.186)),0
upa.fid-26cf0271_15535a94121_3df5,62800,Jundiaí - SP - Jundiaí - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,JUNDIAÍ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-46.884 -23.186)),0
upa.fid-26cf0271_15535a94121_3df6,62801,Jundiaí - SP - Jundiaí - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,JUNDIAÍ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-46.884 -23.186)),0
upa.fid-26cf0271_15535a94121_3df7,62802,Leme - SP - Leme - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,LEME,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-47.39 -22.186)),0
upa.fid-26cf0271_15535a94121_3df8,62803,Limeira - SP - Limeira - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,LIMEIRA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-47.402 -22.565)),0
upa.fid-26cf0271_15535a94121_3df9,62804,Monte Mor - SP - Monte Mor - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,MONTE MOR,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-47.316 -22.947)),0
upa.fid-26cf0271_15535a94121_3dfa,62805,Nova Odessa - SP - Nova Odessa - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,NOVA ODESSA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-47.296 -22.778)),0
upa.fid-26cf0271_15535a94121_3dfb,62806,Paulínia - SP - Paulínia - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,PAULÍNIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-47.154 -22.761)),0
upa.fid-26cf0271_15535a94121_3dfc,62807,Paulínia - SP - Paulínia - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,PAULÍNIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-47.154 -22.761)),0
upa.fid-26cf0271_15535a94121_3dfd,62808,Pindamonhangaba - SP - Pindamonhangaba - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,PINDAMONHANGABA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-45.462 -22.924)),0
upa.fid-26cf0271_15535a94121_3dfe,62809,Pindamonhangaba - SP - Pindamonhangaba - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,PINDAMONHANGABA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-45.462 -22.924)),0
upa.fid-26cf0271_15535a94121_3dff,62810,Pindamonhangaba - SP - Pindamonhangaba - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,PINDAMONHANGABA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-45.462 -22.924)),0
upa.fid-26cf0271_15535a94121_3e00,62811,Pirajuí - SP - Pirajuí - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,PIRAJUÍ,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-49.457 -21.999)),0
upa.fid-26cf0271_15535a94121_3e01,62812,Pirassununga - SP - Pirassununga - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,PIRASSUNUNGA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-47.426 -21.996)),0
upa.fid-26cf0271_15535a94121_3e02,62813,Presidente Prudente - SP - Presidente Prudente - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,PRESIDENTE PRUDENTE,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-51.389 -22.126)),0
upa.fid-26cf0271_15535a94121_3e03,62814,Ribeirão Preto - SP - Ribeirão Preto - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,RIBEIRÃO PRETO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-47.81 -21.178)),0
upa.fid-26cf0271_15535a94121_3e04,62815,Rio Grande da Serra - SP - Rio Grande da Serra - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,RIO GRANDE DA SERRA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.398 -23.744)),0
upa.fid-26cf0271_15535a94121_3e05,62816,Santana de Parnaíba - SP - Santana de Parnaíba - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SANTANA DE PARNAÍBA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.918 -23.444)),0
upa.fid-26cf0271_15535a94121_3e06,62817,Santo André - SP - Santo André - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SANTO ANDRÉ,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.538 -23.664)),0
upa.fid-26cf0271_15535a94121_3e07,62818,Santo André - SP - Santo André - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SANTO ANDRÉ,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.538 -23.664)),0
upa.fid-26cf0271_15535a94121_3e08,62819,Santo André - SP - Santo André - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SANTO ANDRÉ,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.538 -23.664)),0
upa.fid-26cf0271_15535a94121_3e09,62820,Santos - SP - Santos - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SANTOS,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.334 -23.961)),0
upa.fid-26cf0271_15535a94121_3e0a,62821,São Carlos - SP - São Carlos - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO CARLOS,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-47.891 -22.018)),0
upa.fid-26cf0271_15535a94121_3e0b,62822,São José do Rio Pardo - SP - São José do Rio Pardo - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO JOSÉ DO RIO PARDO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.889 -21.596)),0
upa.fid-26cf0271_15535a94121_3e0c,62823,São José dos Campos - SP - São José dos Campos - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO JOSÉ DOS CAMPOS,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-45.887 -23.179)),0
upa.fid-26cf0271_15535a94121_3e0d,62824,São Manuel - SP - São Manuel - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO MANUEL,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-48.571 -22.731)),0
upa.fid-26cf0271_15535a94121_3e0e,62826,São Paulo - SP - São Paulo - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e0f,62827,São Paulo - SP - São Paulo - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e10,62828,São Paulo - SP - São Paulo - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e11,62829,São Paulo - SP - São Paulo - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e12,62830,São Paulo - SP - São Paulo - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e13,62831,São Paulo - SP - São Paulo - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
